game,model,experiment,metric,mean,std,var,median,max,min,skew
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Request Success Ratio,0.8675,0.31270548799504977,0.09778472222222222,1.0,1.0,0.0,-2.892738851668535
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Success,0.6,0.5163977794943222,0.26666666666666666,1.0,1.0,0.0,-0.48412291827592685
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Summarisation Penatly,3.2,5.452828012447608,29.73333333333333,1.5,18.0,0.0,2.655058703903221
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Task Success Rate,0.6,0.5163977794943222,0.26666666666666666,1.0,1.0,0.0,-0.48412291827592685
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Text Fail,0.3,0.48304589153964794,0.23333333333333334,0.0,1.0,0.0,1.0350983390135313
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,Violated Request Count,0.3,0.48304589153964794,0.23333333333333334,0.0,1.0,0.0,1.0350983390135313
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,1_no-reprompt_20db,n Turns,2.4,0.8432740427115678,0.711111111111111,2.0,4.0,1.0,0.3891083839660314
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Aborted,0.1,0.31622776601683794,0.09999999999999999,0.0,1.0,0.0,3.162277660168379
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Average Char Count A,380.082,128.72383624557565,16569.826017777777,389.25,551.5,204.4,-0.04884753491346152
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Average Char Count B,382.443,235.3200318266358,55375.51737888889,461.75,644.0,0.0,-0.8614934002089291
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Average Sentence Count A,13.192000000000002,2.7816813460767054,7.737751111111111,12.645,20.17,9.78,1.8630744991477086
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Average Sentence Count B,12.22,6.736560282847949,45.38124444444444,14.245000000000001,18.43,0.0,-1.4030800724400496
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Average Word Count A,68.455,22.07294032167995,487.21469444444455,69.25,99.5,39.3,0.03403391844195165
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Average Word Count B,69.83,42.515880693114084,1807.600111111111,85.25,119.0,0.0,-0.8940888763423691
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Conversational turns A,2.9,2.64365067451978,6.988888888888889,2.0,10.0,1.0,2.569975569216601
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Conversational turns B,2.0,2.9439202887759492,8.666666666666668,1.0,10.0,0.0,2.6782706769189475
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,JSON Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Lose,0.2,0.4216370213557839,0.17777777777777778,0.0,1.0,0.0,1.7787811838447127
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Main Score,75.88888888888889,43.224542925415776,1868.361111111111,99.0,100.0,0.0,-1.5819173063678662
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Parsed Request Count,6.9,8.530338015967871,72.76666666666667,4.0,30.0,1.0,2.6455386038304733
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Played,0.9,0.31622776601683794,0.09999999999999999,1.0,1.0,0.0,-3.1622776601683795
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Request Count,7.4,8.235424835563872,67.82222222222222,4.0,30.0,2.0,2.7832442978105343
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Request Success Ratio,0.8699999999999999,0.2830390628713837,0.0801111111111111,1.0,1.0,0.2,-2.0448748914111343
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Success,0.7,0.48304589153964794,0.23333333333333334,1.0,1.0,0.0,-1.0350983390135313
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Summarisation Penatly,1.7,4.083843505544474,16.677777777777777,0.0,13.0,0.0,2.876008806604909
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Task Success Rate,0.7,0.48304589153964794,0.23333333333333334,1.0,1.0,0.0,-1.0350983390135313
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Text Fail,0.1,0.31622776601683794,0.09999999999999999,0.0,1.0,0.0,3.162277660168379
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,Violated Request Count,0.5,1.2692955176439848,1.6111111111111114,0.0,4.0,0.0,2.8525190586767315
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,n Turns,3.0,2.9439202887759492,8.666666666666668,2.0,11.0,1.0,2.6782706769189475
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Aborted,0.1,0.31622776601683794,0.09999999999999999,0.0,1.0,0.0,3.162277660168379
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Average Char Count A,385.82,91.58139767441857,8387.152399999999,410.35,497.0,249.67,-0.41966077098777366
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Average Char Count B,442.925,194.28773228556318,37747.72291666667,459.5,667.0,0.0,-1.303148885944055
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Average Sentence Count A,14.440999999999999,3.433755475666063,11.79067666666667,13.864999999999998,19.96,9.88,0.5350342534927665
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Average Sentence Count B,16.722,8.989911382581404,80.81850666666668,14.614999999999998,32.08,0.0,0.04939014276071633
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Average Word Count A,67.437,14.305426359718656,204.64522333333332,72.35,82.5,46.67,-0.5790520487702295
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Average Word Count B,77.875,33.02382347134666,1090.5729166666667,83.5,114.0,0.0,-1.5261820119251313
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Conversational turns A,2.6,1.07496769977314,1.1555555555555557,2.5,5.0,1.0,1.0197086353247424
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Conversational turns B,1.6,1.07496769977314,1.1555555555555557,1.5,4.0,0.0,1.0197086353247424
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,JSON Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Lose,0.3,0.48304589153964794,0.23333333333333334,0.0,1.0,0.0,1.035098339013531
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Main Score,64.77777777777777,48.67693955503411,2369.4444444444443,96.0,100.0,0.0,-0.8427885596876848
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Parsed Request Count,5.8,3.2249030993194197,10.399999999999999,5.5,13.0,1.0,1.019708635324743
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Played,0.9,0.31622776601683794,0.09999999999999999,1.0,1.0,0.0,-3.162277660168379
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Request Count,6.3,2.8303906287138374,8.011111111111113,6.0,13.0,4.0,1.5671003840720854
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Request Success Ratio,0.9075,0.25167494467621876,0.06334027777777776,1.0,1.0,0.2,-3.03064371867688
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Success,0.6,0.5163977794943222,0.26666666666666666,1.0,1.0,0.0,-0.48412291827592685
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Summarisation Penatly,2.2,3.0840089349921005,9.511111111111111,1.5,10.0,0.0,2.0671146337052773
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Task Success Rate,0.6,0.5163977794943222,0.26666666666666666,1.0,1.0,0.0,-0.48412291827592685
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Text Fail,0.1,0.31622776601683794,0.09999999999999999,0.0,1.0,0.0,3.162277660168379
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,Violated Request Count,0.5,1.2692955176439846,1.6111111111111112,0.0,4.0,0.0,2.8525190586767315
dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,3_reprompt_20db,n Turns,2.6,1.07496769977314,1.1555555555555557,2.5,5.0,1.0,1.0197086353247424
